^^^ ^^ ^ alice
king triumphantly pointing to
triumphantly pointing to the
pointing to the tarts
to the tarts on
the tarts on the
tarts on the table
on the table nothing
the table nothing can
table nothing can be
nothing can be clearer
can be clearer than
be clearer than that
clearer than that then
than that then again
that then again before
then again before she
again before she had
before she had this
she had this fit
had this fit you
this fit you never
fit you never had
you never had fits
never had fits my
had fits my dear
fits my dear i
my dear i think
dear i think he
i think he said
think he said to
he said to the
said to the queen
to the queen never
the queen never said
queen never said the
never said the queen
said the queen furiously
the queen furiously throwing
queen furiously throwing an
furiously throwing an inkstand
throwing an inkstand at
an inkstand at the
inkstand at the lizard
at the lizard as
the lizard as she
lizard as she spoke
as she spoke the
she spoke the unfortunate
spoke the unfortunate little
the unfortunate little bill
unfortunate little bill had
little bill had left
bill had left off
had left off writing
left off writing on
off writing on his
writing on his slate
on his slate with
his slate with one
slate with one finger
with one finger as
one finger as he
finger as he found
as he found it
he found it made
found it made no
it made no mark
made no mark but
no mark but he
mark but he now
but he now hastily
he now hastily began
now hastily began again
hastily began again using
began again using the
again using the ink
using the ink that
the ink that was
ink that was trickling
that was trickling down
was trickling down his
trickling down his face
down his face as
his face as long
face as long as
as long as it
long as it lasted
as it lasted then
it lasted then the
lasted then the words
then the words don
the words don fit
words don fit you
don fit you said
fit you said the
you said the king
said the king looking
the king looking round
king looking round the
looking round the court
round the court with
the court with a
court with a smile
with a smile there
a smile there was
smile there was a
there was a dead
was a dead silence
a dead silence it
dead silence it a
silence it a pun
it a pun the
a pun the king
pun the king added
the king added in
king added in an
added in an offended
in an offended tone
an offended tone and
offended tone and everybody
tone and everybody laughed
and everybody laughed let
everybody laughed let the
laughed let the jury
let the jury consider
the jury consider their
jury consider their verdict
consider their verdict the
their verdict the king
verdict the king said
the king said for
king said for about
said for about the
for about the twentieth
about the twentieth time
the twentieth time that
twentieth time that day
time that day no
that day no no
day no no said
no no said the
no said the queen
said the queen sentence
the queen sentence first
queen sentence first verdict
sentence first verdict afterwards
first verdict afterwards stuff
verdict afterwards stuff and
afterwards stuff and nonsense
stuff and nonsense said
and nonsense said alice
nonsense said alice loudly
said alice loudly the
alice loudly the idea
loudly the idea of
the idea of having
idea of having the
of having the sentence
having the sentence first
